"FUZE Fabric #","Wash","Customer Fabric Code","Factory Fabric Code","Brand","Textile Mill (Treatment)","Application Method","Application Recipe","Fabric Content #1","% Content 1","Fabric Content #2","% Content 2","Fabric Content #3","% Content 3","Fabric Finish Note","Fabric Construction Description","Fabric Color","Fuze Treatment Location","Fuze Application Date","Fabric Submission Document","Fabric Submission Document : URL","Fabric Submission Image","Fabric Submission Image : URL","Textile Mill","Full Width","Weight (gsm)","Yarn / Filament","Note","Fuze application Date","Fuze treatment Location","Weight
(gsm) ","Pad Recipe","Production Trial Completed","ICP Sent","ICP RCVD","ICP Passed","AMB Sent","AMB RCVD","AMB Pass","Category","Program Name"," Status Note","STATUS","PTC#","ICP Sent#","ICP RCVD#","ICP Passed#","AMB Sent#","AMB RCVD#","AMB PASS#","Progress Count","Progress Percentage","Progress Percentage Numeric","Record ID"
"1956","30","SBS-130","","","","pad","Ag 2% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","Light Orange","","01/02/2025","","","","","","54""","180","150D*150D","","","翔新染整廠","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1e5"
"1957","0","Klammer MM REC","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","61.8""","110","75D*50D","","","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1e8"
"1958","0","Klammer MM REC","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","61.8""","110","75D*50D","","","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1eb"
"1959","0","KK3036","","","","","Au 10ppm + Ag 10ppm combo ppm  pump  Fabric  ISO Air/Other","Nylon","68%","Polyurethane","32%","","0%","","Knit","Brown","","01/02/2025","","","","","","NA","152","","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1ee"
"1960","0","KK3036","","","","","Untreated ppm  pump  Fabric  ISO Air/Other","Nylon","68%","Polyurethane","32%","","0%","","Knit","White","","01/02/2025","","","","","","NA","152","","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1f1"
"1961","0","Microfiber fabric","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","111.8""","85","75D*150D","","","悅達","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1f4"
"1962","0","21585","","","","","10 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","90%","Spandex","10%"," ","0%","","Knit","White/Black","","01/02/2025","","","","","","57.9""","230","100D/144F+75D/36F","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1f7"
"1963","0","PTP-0034W","","","","","Ag 2%+Au 2%+PU-11A 1%+MQD-3E 1% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","62""","165","75D/72F+100D/72F","","","Hojo","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1fa"
"1964","0","Microfiber fabric-A","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","111.8""","85","75D*150D","","","悅達","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e1fd"
"1965","0","5001-01","","","","","Au 10ppm + Ag 10ppm combo ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Knit","Green","","01/02/2025","","","","","","-","0","-","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e200"
"1966","10","5001-01","","","","","Au 10ppm + Ag 10ppm combo ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Knit","Green","","01/02/2025","","","","","","-","0","-","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e203"
"1967","0","5001-01-A","","","","","Au 10ppm + Ag 10ppm combo ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Knit","Brown","","01/02/2025","","","","","","-","0","-","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e206"
"1968","10","5001-01-A","","","","","Au 10ppm + Ag 10ppm combo ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Knit","Brown","","01/02/2025","","","","","","-","0","-","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e209"
"1969","0","DWR Feather","","","","","Au 10ppm + Ag 10ppm combo ppm  pump  Fabric  ISO Air/Other","Feather","100%","","0%","","0%","","","","","01/02/2025","","","","","","","","","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e20c"
"1970","0","Sensacool fabric","","","","","10 ppm 7 pump 10 Fabric 0.02 ISO Air/Other","Polyester","56%","Nylon","28%","Polyethylene","16%","","Knit","White/Blue","","01/02/2025","","","","","","","250","","","","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e20f"
"1971","0","Sensacool fabric","","","","","10 ppm 7 pump 10 Fabric 0.02 ISO Air/Other","Polyester","56%","Nylon","28%","Polyethylene","16%","","Knit","White/Blue","","01/02/2025","","","","","","","250","","","","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e411aeaaf02c8b3e212"
"1972","0","Y4621-2AQ","","","","","Au 10ppm + Ag 10ppm combo ppm  pump  Fabric  ISO Air/Other","Nylon ","68%","Polyurethane","32%","Polyurethane","0%","","Knit","Pink","","01/02/2025","","","","","","NA","152","Gauge 36G","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e215"
"1973","0","Y4621-2AQ","","","","","Untreated ppm  pump  Fabric  ISO Air/Other","Nylon","68%","Polyurethane","32%","Polyurethane","0%","","Knit","Pink","","01/02/2025","","","","","","NA","152","Gauge 36G","","","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e218"
"1974","0","JM-PWE1500043","","","","","10 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Polyester","97%","Spandex","3%","Spandex","0%","","Woven","Grey","","01/02/2025","","","","","","58""","188","150D/72F*(150D+40D) 164T*80T","","2/24/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e21b"
"1975","0","JM-PWJ1500039","","","","","10 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","White/Blue","","01/02/2025","","","","","","60""","110","150D/72F*150D/72F 75T*65T","","2/24/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e21e"
"1976","0","TWPIP21010-JM-PWE1500043-21245","","","","","5 ppm 6 pump 10 Fabric 0.02 ISO Air/Other","Polyester","97%","Spandex","3%","Spandex","0%","","Woven","Navy","","01/02/2025","","","","","","58""","188","150D/72F*(150D+40D) 164T*80T","","2/24/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e221"
"1977","0","TWPIP21010-JM-PWE1500043-21253","","","","","5 ppm 7 pump 10 Fabric 0.02 ISO Air/Other","Polyester","97%","Spandex","3%","Spandex","0%","","Woven","Navy","","01/02/2025","","","","","","58""","188","150D/72F*(150D+40D) 164T*80T","","2/24/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e224"
"1978","0","TWPIP21010-JM-PWE1500043-21301","","","","","5 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Polyester","97%","Spandex","3%","Spandex","0%","","Woven","Navy","","01/02/2025","","","","","","58""","188","150D/72F*(150D+40D) 164T*80T","","2/24/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e227"
"1979","0","Microfiber fabric","","","","","Au 3% + Ag 3% ppm  pump  Fabric  ISO Air/Other","Polyester","100%"," ","0%","","0%","","Woven","White","","01/02/2025","","","","","","111.8""","85","75D*150D","","-","Jincheng","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e22a"
"1980","5","Microfiber fabric","","","","","Au 3% + Ag 3% ppm  pump  Fabric  ISO Air/Other","Polyester","100%"," ","0%","","0%","","Woven","White","","01/02/2025","","","","","","111.8""","85","75D*150D","","-","Jincheng","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e22d"
"1981","0","300T twill (布中)","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","114.5""","134","173Tx120T/C60s*40s","","-","青島易旅","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e230"
"1982","0","300T twill (布中)","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","114.5""","134","173Tx120T/C60s*40s","","-","青島易旅","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e233"
"1983","5","300T twill (布中)","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","114.5""","134","173Tx120T/C60s*40s","","-","青島易旅","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e236"
"1984","5","300T twill (布中)","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","114.5""","134","173Tx120T/C60s*40s","","-","青島易旅","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e239"
"1985","0","300T twill (布中)-1hr","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","114.5""","134","173Tx120T/C60s*40s","","-","青島易旅","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e23c"
"1986","5","300T twill (布中)-1hr","","","","","Au 2% + Ag 2% ppm  pump  Fabric  ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","114.5""","134","173Tx120T/C60s*40s","","-","青島易旅","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e23f"
"1987","0","TWPIP21010-JM-PWE1500043-21245","","","","","5 ppm 6 pump 10 Fabric 0.02 ISO Air/Other","Polyester","97%","Spandex","3%"," ","0%","","Woven","Navy","","01/02/2025","","","","","","58""","188","150D/72F*(150D+40D) 164T*80T","","2/24/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e242"
"1988","0","TWPIP21010-JM-PWE1500043-21245","","","","","5 ppm 6 pump 10 Fabric 0.02 ISO Air/Other","Polyester","97%","Spandex","3%"," ","0%","","Woven","Navy","","01/02/2025","","","","","","58""","188","150D/72F*(150D+40D) 164T*80T","","2/24/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e245"
"1989","0","PTP-0034W","","","","","Ag 3%+Au 3%+PU-11A 1%+MQD-3E 1% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","62""","165","75D/72F+100D/72F","","-","Hojo","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e248"
"1990","20","PTP-0034W (20washes)","","","","","Ag 3%+Au 3%+PU-11A 1%+MQD-3E 1% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","62""","165","75D/72F+100D/72F","","-","Hojo","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e24b"
"1991","0","PTP-0034W","","","","","Ag 3%+Au 3%+PU-11A 2%+MQD-3E 1% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","62""","165","75D/72F+100D/72F","","-","Hojo","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e24e"
"1992","0","PTP-0034W","","","","","Au 3% + Ag 3% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","62""","165","75D/72F+100D/72F","","-","Hojo","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e251"
"1993","20","PTP-0034W (20washes)","","","","","Au 3% + Ag 3% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","62""","165","75D/72F+100D/72F","","-","Hojo","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e254"
"1994","50","DE4745","","","","","Au 5ppm, Ag 3 ppm, Fungal 3ppm ppm 7 pump 15 Fabric 0.02 ISO30 Air/Other","Polyester","92%","Cotton","8%","Cotton","0%","","Woven","White","","01/02/2025","","","","","","68.5""","198","P.75D/72f*C40s","","-","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e421aeaaf02c8b3e257"
"1995","0","T11712","","","","","3 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","Black","","01/02/2025","","","","","","63""","215","75D/72F*150D/144f","","3/30/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e25a"
"1996","0","T11621","","","","","3 ppm 6 pump 15 Fabric 0.02 ISO Air/Other","Polyester","82%","Spandex","8%","Spandex","0%","","Woven","Black","","01/02/2025","","","","","","49""","135","50D/72F*50D/72F","","3/30/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e25d"
"1997","0","SC0020","","","","","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","Knit","Black","","01/02/2025","","","","","","70.7""","241","C'30/2","","4/13/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e260"
"1998","0","Microfiber fabric","","","","","Au 3% + Ag 3% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","111.8""","85","75D*150D","","-","悅達","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e263"
"1999","5","Microfiber fabric","","","","","Au 3% + Ag 3% ppm  pump  Fabric  ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","","111.8""","85","75D*150D","","-","悅達","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e266"
"2000","0","CW678","","","","","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","95%","Spandex","5%","","0%","","Knit","Blue","","01/02/2025","","","","","","61.8""","180","150D/144F+20D OP","","4/13/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e269"
"2001","0","CW678","","","","","6.25 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","95%","Spandex","5%","","0%","","Knit","Blue","","01/02/2025","","","","","","61.8""","180","150D/144F+20D OP","","4/21/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e26c"
"2002","0","CW678","","","","","1.5 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","95%","Spandex","5%","","0%","","Knit","Blue","","01/02/2025","","","","","","61.8""","180","150D/144F+20D OP","","4/28/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e26f"
"2003","0","NL12GD3506","","","","","3 ppm 6 pump 10 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Green","","01/02/2025","","","","","","59.8""","140","100D/96F & 75D/72F","","4/13/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e272"
"2004","0","NL12GD3506","","","","","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Green","","01/02/2025","","","","","","59.8""","140","100D/96F & 75D/72F","","4/13/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e275"
"2005","0","NL12GD3506","","","","","6.25 ppm 6 pump 10 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Green","","01/02/2025","","","","","","59.8""","140","100D/96F & 75D/72F","","4/21/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e278"
"2006","0","NL12GD3506 (wet)","","","","","6.25 ppm 6 pump 10 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Green","","01/02/2025","","","","","","59.8""","140","100D/96F & 75D/72F","","4/21/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e27b"
"2007","0","NL12GD3506","","","","","6.25 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Green","","01/02/2025","","","","","","59.8""","140","100D/96F & 75D/72F","","4/21/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e27e"
"2008","0","NL12GD3506","","","","","1.5 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Green","","01/02/2025","","","","","","59.8""","140","100D/96F & 75D/72F","","4/28/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e281"
"2009","0","B013801","","","","","1.5 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","80%","Spandex","20%","","0%","","Knit","Pink","","01/02/2025","","","","","","60""","240","T50/72F+55D OP","","4/28/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e284"
"2010","20","B013801","","","","","1.5 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","80%","Spandex","20%","","0%","","Knit","Pink","","01/02/2025","","","","","","60""","240","T50/72F+55D OP","","4/28/22","Won House","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e431aeaaf02c8b3e287"
